85.041,69.992,93.818,70.225,51.055,42.746,86.12,59.592,35.089,21.373,35.042,55.597,27.799,1000,27.799,86.12,59.592,35.089,21.373,35.042,93.818,70.225,51.055,42.746,50.925,128.59,105.41,85.041,69.992,64.118,69.778,84.689,104.98,128.12,163.58,140.64,119.76,102.24,90.044,85.491,89.749,101.72,119.1,139.88,162.77,198.71,175.91,154.75,136.01,120.8,110.61,106.86,110.23,120.12,135.09,153.68,174.73,211.23,189.89,170.43,153.55,140.19,131.44,128.24,130.99,139.34,152.38,169.02,246.6,225.13,205.19,187.27,171.99,160.11,152.43,149.61,151.9,159.09,170.56,260.45,240.17,221.54,204.99,191.06,180.38,173.53,170.98,172.92,179.2,295.83,275.31,256.16,238.71,223.38,210.6,200.89,194.69,192.35,194,199.55,331.27,310.55,291.01,272.91,256.55,242.28,230.49,221.58,215.91,213.72,215.14,220.08,366.76,345.89,326.05,307.44,290.31,274.92,261.59,250.64,242.4,237.15,235.09,236.31,240.74,381.31,361.22,342.22,324.48,308.24,293.73,281.22,271,263.32,258.43,256.46,257.5,261.5,268.34,396.51,377.18,358.97,342.04,326.61,301.11,291.52,284.32,279.72,277.83,278.72,282.35,288.62
105.27,84.866,119.18,93.748,70.13,50.925,113.24,86.101,59.564,35.042,21.295,83.396,55.597,27.799,1000,113.24,86.101,59.564,35.042,21.295,119.18,93.748,70.13,50.925,42.59,153.21,128.47,105.27,84.866,69.778,63.885,69.564,84.513,104.84,187.7,163.42,140.45,119.54,101.98,89.749,85.18,89.453,101.46,118.87,139.69,222.46,198.5,175.68,154.49,135.7,120.46,110.23,106.47,109.85,119.77,134.78,153.41,233.67,210.95,189.58,170.08,153.16,139.77,130.99,127.77,130.53,138.91,151.99,268.92,246.27,224.77,204.8,186.83,171.52,159.6,151.9,149.06,151.36,158.58,281.63,260.04,239.73,221.06,204.47,190.51,179.79,172.92,170.36,172.3,317.04,295.38,274.82,255.63,238.15,222.77,209.97,200.22,194,191.65,193.31,352.5,330.77,310.02,290.45,272.31,255.9,241.6,229.77,220.83,215.14,212.94,214.36,387.99,366.22,345.31,325.44,306.79,289.62,274.19,260.82,249.84,241.57,236.31,234.24,235.45,401.72,380.69,360.57,341.52,323.75,307.46,292.92,280.37,270.12,262.42,257.5,255.53,256.57,260.59,416.13,395.81,376.44,358.19,341.23,311.99,300.18,290.55,283.34,278.72,276.82,277.71,281.35
90.63,102.5,64.811,70.416,85.216,105.41,43.207,51.313,70.319,93.818,119.18,35.183,59.62,86.12,113.24,1000,27.799,55.597,83.396,111.19,21.604,35.183,59.62,86.12,113.24,51.441,43.207,51.313,70.319,93.818,119.18,145.44,172.18,199.21,85.563,70.626,64.811,70.416,85.216,105.41,128.47,153.12,178.69,204.84,231.38,120.42,103.01,90.921,86.414,90.63,102.5,119.76,140.45,163.26,187.42,212.48,238.14,136.92,121.82,111.72,108.02,111.35,121.15,136.01,154.49,175.44,198.08,221.9,171.47,154.7,141.46,132.79,129.62,132.34,140.62,153.55,170.08,189.27,210.38,188.56,173.39,161.62,154.02,151.22,153.49,160.62,171.99,186.83,204.4,222.96,206.52,192.71,182.13,175.35,172.83,174.75,180.96,191.06,204.47,220.58,257.71,240.38,225.16,212.5,202.88,196.74,194.43,196.06,201.56,210.6,222.77,237.59,292.7,274.71,258.47,244.31,232.63,223.81,218.19,216.03,217.43,222.33,230.49,241.6,255.26,309.38,292.36,277.09,263.87,253.02,244.86,239.67,237.63,238.83,243.23,250.64,260.82,273.46,288.23,326.66,310.53,296.14,283.74,273.61,261.17,259.23,260.26,264.23,271,280.37,292.1,305.91
86.108,90.338,70.416,64.581,70.204,85.041,51.313,43.054,51.184,70.225,93.748,21.527,35.136,59.592,86.101,27.799,1000,27.799,55.597,83.396,35.183,21.527,35.136,59.592,86.101,70.412,51.313,43.054,51.184,70.225,93.748,119.13,145.39,172.14,105.69,85.39,70.416,64.581,70.204,85.041,105.27,128.36,153.02,178.61,204.77,141.01,120.2,102.75,90.63,86.108,90.338,102.24,119.54,140.26,163.1,187.28,212.35,155.29,136.61,121.49,111.35,107.63,110.98,120.8,135.7,154.22,175.2,197.88,190.52,171.12,154.32,141.04,132.34,129.16,131.89,140.19,153.16,169.73,188.95,205.98,188.13,172.93,161.12,153.49,150.69,152.97,160.11,171.52,186.4,241.05,222.49,206.01,192.17,181.55,174.75,172.21,174.14,180.38,190.51,203.95,276.27,257.19,239.83,224.57,211.87,202.22,196.06,193.74,195.38,200.89,209.97,222.17,311.61,292.14,274.12,257.83,243.64,231.92,223.07,217.43,215.26,216.67,221.58,229.77,240.91,327.27,308.73,291.68,276.37,263.11,252.23,244.05,238.83,236.79,238,242.4,249.84,260.05,272.73,343.6,325.94,309.77,295.34,282.91,265.13,260.26,258.31,259.35,263.32,270.12,279.52,291.28
90.338,85.8,85.216,70.204,64.35,69.992,70.319,51.184,42.9,51.055,70.13,35.136,21.45,35.089,59.564,55.597,27.799,1000,27.799,55.597,59.62,35.136,21.45,35.089,59.564,93.889,70.319,51.184,42.9,51.055,70.13,93.677,119.07,145.35,128.7,105.55,85.216,70.204,64.35,69.992,84.866,105.12,128.24,152.92,178.52,163.74,140.82,119.98,102.5,90.338,85.8,90.044,101.98,119.32,140.07,162.93,187.14,176.14,155.02,136.31,121.15,110.98,107.25,110.61,120.46,135.4,153.95,174.97,211.51,190.21,170.78,153.94,140.62,131.89,128.7,131.44,139.77,152.77,169.38,225.49,205.59,187.7,172.46,160.62,152.97,150.15,152.43,159.6,171.04,260.85,240.61,222.01,205.5,191.62,180.96,174.14,171.6,173.53,179.79,189.95,296.28,275.79,256.68,239.27,223.97,211.24,201.56,195.38,193.05,194.69,200.22,209.33,331.77,311.08,291.58,273.51,257.19,242.96,231.21,222.33,216.67,214.5,215.91,220.83,229.05,346.46,326.66,308.09,290.99,275.65,262.35,251.44,243.23,238,235.94,237.15,241.57,249.04,259.28,361.88,342.91,325.21,309.01,294.53,271.87,264.23,259.35,257.39,258.43,262.42,269.23,278.66
102.24,90.044,105.41,85.041,69.992,64.118,93.818,70.225,51.055,42.746,50.925,59.592,35.089,21.373,35.042,83.396,55.597,27.799,1000,27.799,86.12,59.592,35.089,21.373,35.042,119.24,93.818,70.225,51.055,42.746,50.925,70.035,93.606,119.02,153.31,128.59,105.41,85.041,69.992,64.118,69.778,84.689,104.98,128.12,152.82,187.85,163.58,140.64,119.76,102.24,90.044,85.491,89.749,101.72,119.1,139.88,162.77,198.71,175.91,154.75,136.01,120.8,110.61,106.86,110.23,120.12,135.09,153.68,233.93,211.23,189.89,170.43,153.55,140.19,131.44,128.24,130.99,139.34,152.38,246.6,225.13,205.19,187.27,171.99,160.11,152.43,149.61,151.9,159.09,282.01,260.45,240.17,221.54,204.99,191.06,180.38,173.53,170.98,172.92,179.2,317.46,295.83,275.31,256.16,238.71,223.38,210.6,200.89,194.69,192.35,194,199.55,352.96,331.27,310.55,291.01,272.91,256.55,242.28,230.49,221.58,215.91,213.72,215.14,220.08,366.76,345.89,326.05,307.44,290.31,274.92,261.59,250.64,242.4,237.15,235.09,236.31,240.74,248.23,381.31,361.22,342.22,324.48,308.24,281.22,271,263.32,258.43,256.46,257.5,261.5,268.34
119.54,101.98,128.47,105.27,84.866,69.778,119.18,93.748,70.13,50.925,42.59,86.101,59.564,35.042,21.295,111.19,83.396,55.597,27.799,1000,113.24,86.101,59.564,35.042,21.295,145.49,119.18,93.748,70.13,50.925,42.59,50.794,69.94,93.535,178.86,153.21,128.47,105.27,84.866,69.778,63.885,69.564,84.513,104.84,128.01,212.85,187.7,163.42,140.45,119.54,101.98,89.749,85.18,89.453,101.46,118.87,139.69,222.46,198.5,175.68,154.49,135.7,120.46,110.23,106.47,109.85,119.77,134.78,257.4,233.67,210.95,189.58,170.08,153.16,139.77,130.99,127.77,130.53,138.91,268.92,246.27,224.77,204.8,186.83,171.52,159.6,151.9,149.06,151.36,304.23,281.63,260.04,239.73,221.06,204.47,190.51,179.79,172.92,170.36,172.3,339.6,317.04,295.38,274.82,255.63,238.15,222.77,209.97,200.22,194,191.65,193.31,375.02,352.5,330.77,310.02,290.45,272.31,255.9,241.6,229.77,220.83,215.14,212.94,214.36,387.99,366.22,345.31,325.44,306.79,289.62,274.19,260.82,249.84,241.57,236.31,234.24,235.45,239.91,401.72,380.69,360.57,341.52,323.75,292.92,280.37,270.12,262.42,257.5,255.53,256.57,260.59
111.35,121.15,86.414,90.63,102.5,119.76,64.811,70.416,85.216,105.41,128.47,51.313,70.319,93.818,119.18,21.604,35.183,59.62,86.12,113.24,1000,27.799,55.597,83.396,111.19,35.23,21.604,35.183,59.62,86.12,113.24,140.63,168.16,195.76,70.506,51.441,43.207,51.313,70.319,93.818,119.18,145.44,172.18,199.21,226.43,105.83,85.563,70.626,64.811,70.416,85.216,105.41,128.47,153.12,178.69,204.84,231.38,120.42,103.01,90.921,86.414,90.63,102.5,119.76,140.45,163.26,187.42,212.48,155.55,136.92,121.82,111.72,108.02,111.35,121.15,136.01,154.49,175.44,198.08,171.47,154.7,141.46,132.79,129.62,132.34,140.62,153.55,170.08,189.27,206.37,188.56,173.39,161.62,154.02,151.22,153.49,160.62,171.99,186.83,204.4,241.48,222.96,206.52,192.71,182.13,175.35,172.83,174.75,180.96,191.06,204.47,220.58,276.75,257.71,240.38,225.16,212.5,202.88,196.74,194.43,196.06,201.56,210.6,222.77,237.59,292.7,274.71,258.47,244.31,232.63,223.81,218.19,216.03,217.43,222.33,230.49,241.6,255.26,271.09,309.38,292.36,277.09,263.87,253.02,239.67,237.63,238.83,243.23,250.64,260.82,273.46,288.23
107.63,110.98,90.63,86.108,90.338,102.24,70.416,64.581,70.204,85.041,105.27,43.054,51.184,70.225,93.748,35.183,21.527,35.136,59.592,86.101,27.799,1000,27.799,55.597,83.396,59.647,35.183,21.527,35.136,59.592,86.101,113.23,140.62,168.15,93.959,70.412,51.313,43.054,51.184,70.225,93.748,119.13,145.39,172.14,199.18,128.82,105.69,85.39,70.416,64.581,70.204,85.041,105.27,128.36,153.02,178.61,204.77,141.01,120.2,102.75,90.63,86.108,90.338,102.24,119.54,140.26,163.1,187.28,176.38,155.29,136.61,121.49,111.35,107.63,110.98,120.8,135.7,154.22,175.2,190.52,171.12,154.32,141.04,132.34,129.16,131.89,140.19,153.16,169.73,225.85,205.98,188.13,172.93,161.12,153.49,150.69,152.97,160.11,171.52,186.4,261.26,241.05,222.49,206.01,192.17,181.55,174.75,172.21,174.14,180.38,190.51,203.95,296.73,276.27,257.19,239.83,224.57,211.87,202.22,196.06,193.74,195.38,200.89,209.97,222.17,311.61,292.14,274.12,257.83,243.64,231.92,223.07,217.43,215.26,216.67,221.58,229.77,240.91,254.61,327.27,308.73,291.68,276.37,263.11,244.05,238.83,236.79,238,242.4,249.84,260.05,272.73
110.98,107.25,102.5,90.338,85.8,90.044,85.216,70.204,64.35,69.992,84.866,51.184,42.9,51.055,70.13,59.62,35.136,21.45,35.089,59.564,55.597,27.799,1000,27.799,55.597,86.139,59.62,35.136,21.45,35.089,59.564,86.082,113.22,140.61,119.29,93.889,70.319,51.184,42.9,51.055,70.13,93.677,119.07,145.35,172.1,153.41,128.7,105.55,85.216,70.204,64.35,69.992,84.866,105.12,128.24,152.92,178.52,163.74,140.82,119.98,102.5,90.338,85.8,90.044,101.98,119.32,140.07,162.93,198.92,176.14,155.02,136.31,121.15,110.98,107.25,110.61,120.46,135.4,153.95,211.51,190.21,170.78,153.94,140.62,131.89,128.7,131.44,139.77,152.77,246.92,225.49,205.59,187.7,172.46,160.62,152.97,150.15,152.43,159.6,171.04,282.38,260.85,240.61,222.01,205.5,191.62,180.96,174.14,171.6,173.53,179.79,189.95,317.88,296.28,275.79,256.68,239.27,223.97,211.24,201.56,195.38,193.05,194.69,200.22,209.33,331.77,311.08,291.58,273.51,257.19,242.96,231.21,222.33,216.67,214.5,215.91,220.83,229.05,240.22,346.46,326.66,308.09,290.99,275.65,251.44,243.23,238,235.94,237.15,241.57,249.04,259.28
